B06012_001E,B06012_002E,state,county
22089.0,4542.0,01,111
19977.0,5126.0,01,013
403782.0,78633.0,01,097
9058.0,3605.0,01,105
64630.0,14174.0,01,127
14726.0,2889.0,01,029
12622.0,4107.0,01,035
8534.0,3233.0,01,063
23641.0,6235.0,01,005
20603.0,3390.0,01,007
10154.0,2728.0,01,011
112690.0,22135.0,01,015
33503.0,6805.0,01,017
16548.0,2863.0,01,057
93300.0,19138.0,01,095
57099.0,9441.0,01,009
341264.0,45287.0,01,089
54598.0,6697.0,01,001
26401.0,6011.0,01,061
10799.0,3768.0,01,131
924.0,67.0,02,060
13623.0,1247.0,02,150
17373.0,4619.0,02,050
9545.0,1070.0,02,185
95949.0,7444.0,02,090
96720.0,9350.0,02,170
9600.0,2593.0,02,180
2513.0,132.0,02,100
646.0,51.0,02,282
1401.0,263.0,02,164
6906.0,941.0,02,240
292059.0,23652.0,02,020
3291.0,510.0,02,013
118638.0,20561.0,41,043
97108.0,15255.0,41,071
15504.0,2339.0,41,001
65074.0,12117.0,41,035
46070.0,8576.0,41,041
82169.0,17665.0,41,003
21215.0,3757.0,41,013
1702.0,301.0,41,055
7110.0,1166.0,41,025
26842.0,6651.0,41,045
6733.0,980.0,41,063
1345.0,272.0,41,069
11152.0,1694.0,41,049
61964.0,11213.0,41,011
60217.0,12712.0,54,055
23148.0,4154.0,54,097
8751.0,2383.0,54,101
109076.0,14436.0,54,003
43394.0,8306.0,54,019
5691.0,726.0,55,051
33857.0,5060.0,55,019
85808.0,4851.0,55,109
37048.0,3334.0,55,083
27358.0,2616.0,55,069
50243.0,5327.0,55,135
44669.0,5467.0,55,005
15980.0,2623.0,55,113
18607.0,2076.0,55,047
13479.0,1724.0,55,099
14745.0,1730.0,55,077
39972.0,5254.0,55,075
933255.0,198227.0,55,079
190071.0,23751.0,55,101
160887.0,19573.0,55,139
8871.0,1520.0,55,041
36618.0,3243.0,55,045
14013.0,2225.0,55,107
40438.0,4594.0,55,115
19022.0,3026.0,55,067
178316.0,16096.0,55,087
29955.0,4882.0,55,123
55114.0,4729.0,55,021
20255.0,1817.0,55,061
249443.0,29105.0,55,009
97556.0,14233.0,55,035
34949.0,3294.0,55,085
42842.0,4250.0,55,095
15448.0,1976.0,55,129
390212.0,20167.0,55,133
100069.0,12885.0,55,127
15654.0,2123.0,55,023
24749.0,3244.0,55,057
62383.0,6933.0,55,111
132098.0,7486.0,55,131
60576.0,6753.0,55,017
502627.0,63673.0,55,025
42435.0,6577.0,55,031
19299.0,2536.0,55,053
23415.0,2277.0,55,049
192381.0,29875.0,27,137
408652.0,29265.0,27,037
9318.0,698.0,27,089
14628.0,1533.0,27,129
5171.0,617.0,27,031
,,72,071
,,72,085
,,72,143
21515.0,2822.0,13,291
27715.0,5345.0,13,311
148725.0,15974.0,13,223
192485.0,48495.0,13,245
18808.0,4811.0,13,019
72897.0,10548.0,13,013
6708.0,2368.0,13,065
24774.0,7337.0,13,131
102552.0,20126.0,13,313
11970.0,3897.0,13,193
32488.0,2722.0,13,145
20807.0,3837.0,13,321
12422.0,3013.0,13,093
2659.0,596.0,13,307
2962.0,450.0,13,125
269919.0,48550.0,13,051
7648.0,1312.0,48,237
17537.0,2599.0,48,035
1824707.0,313406.0,48,029
3562.0,452.0,48,023
741132.0,64613.0,48,121
307830.0,41948.0,48,167
939.0,17.0,48,393
26460.0,5484.0,48,463
87816.0,17166.0,48,037
617.0,72.0,48,263
8426.0,1485.0,48,425
55046.0,6480.0,48,199
16808.0,2694.0,48,289
13983.0,2272.0,48,351
11531.0,1697.0,48,389
1124075.0,171023.0,48,453
2958.0,582.0,48,087
38752.0,9500.0,48,143
1019.0,158.0,48,345
8443.0,1545.0,48,083
45435.0,6340.0,48,325
77646.0,14593.0,48,213
48808.0,9691.0,48,277
4385.0,831.0,48,267
32336.0,4645.0,48,477
9135.0,2012.0,48,429
16960.0,1821.0,48,003
19974.0,3443.0,48,177
5692.0,1128.0,48,305
14241.0,4857.0,48,505
53430.0,6439.0,48,221
274.0,9.0,48,269
48289.0,10570.0,48,073
5153.0,1110.0,48,119
12884.0,2151.0,48,253
40957.0,8471.0,48,249
6989.0,1129.0,48,111
678108.0,55523.0,48,157
1631.0,191.0,48,235
19833.0,7371.0,48,489
11463.0,1866.0,48,115
5921.0,397.0,18,115
20799.0,3074.0,18,119
15455.0,2312.0,18,121
24908.0,4319.0,18,135
32840.0,2876.0,18,183
8574.0,1096.0,18,007
14806.0,1882.0,18,013
31884.0,4052.0,18,023
31959.0,3298.0,18,133
7153.0,681.0,18,161
27447.0,4100.0,18,175
32055.0,4329.0,18,027
48733.0,4537.0,18,029
45359.0,7349.0,18,065
35374.0,4980.0,18,083
44755.0,5771.0,18,093
123065.0,20618.0,18,095
17373.0,2561.0,18,123
12335.0,1244.0,18,125
12740.0,1710.0,18,131
32687.0,3407.0,18,151
8087.0,639.0,18,171
27226.0,3421.0,18,179
25863.0,3375.0,18,031
109183.0,23995.0,18,035
29997.0,4344.0,18,077
27615.0,4217.0,18,079
33718.0,5416.0,18,103
68196.0,8547.0,18,109
13779.0,1833.0,18,111
255940.0,43926.0,18,141
76531.0,8423.0,18,085
10330.0,2221.0,18,155
174972.0,29710.0,18,163
19790.0,2139.0,18,015
128344.0,32044.0,18,105
16330.0,2081.0,18,045
22930.0,3596.0,18,149
10447.0,2034.0,18,025
32242.0,4810.0,18,055
913255.0,187586.0,18,097
25243.0,2324.0,19,011
92676.0,11616.0,19,061
6820.0,713.0,19,071
6898.0,885.0,19,151
6078.0,802.0,19,173
7301.0,1060.0,19,177
4849.0,533.0,19,159
3752.0,368.0,19,003
5601.0,651.0,19,009
9095.0,1454.0,19,039
8638.0,1617.0,19,051
6892.0,760.0,19,093
133721.0,23911.0,19,103
7795.0,1032.0,19,135
34403.0,6033.0,19,179
32213.0,2444.0,19,167
9192.0,1364.0,19,025
20153.0,1899.0,19,027
9397.0,802.0,02,261
56295.0,6175.0,02,122
1009.0,53.0,02,230
6302.0,938.0,02,198
3166.0,294.0,02,195
7954.0,2862.0,02,158
4035348.0,666513.0,04,013
52294.0,11097.0,04,007
46131.0,10083.0,04,023
20079.0,4243.0,04,012
196049.0,37884.0,04,015
127204.0,28193.0,04,005
214690.0,31512.0,04,025
9084.0,1216.0,04,011
372918.0,61430.0,04,021
8495.0,2615.0,05,099
17025.0,3364.0,05,037
7157.0,1054.0,05,039
22375.0,5581.0,05,027
113889.0,9706.0,05,125
16696.0,3084.0,05,141
12627.0,2775.0,05,065
21652.0,2453.0,21,005
19580.0,3350.0,21,027
37559.0,11532.0,21,071
47966.0,7054.0,21,073
160721.0,21805.0,21,117
16249.0,6906.0,21,147
80892.0,17222.0,21,151
12707.0,3751.0,21,153
9866.0,2250.0,21,169
4447.0,1652.0,21,189
21275.0,5510.0,21,205
17369.0,3317.0,21,213
24121.0,6090.0,21,217
35085.0,5300.0,21,049
12255.0,2107.0,21,219
4873.0,798.0,21,039
10367.0,2698.0,21,041
10020.0,2245.0,21,053
14272.0,4326.0,21,065
19803.0,4751.0,22,083
52746.0,9103.0,22,099
12959.0,3319.0,22,127
435669.0,85171.0,22,033
21168.0,3367.0,22,003
10045.0,3973.0,22,065
21366.0,3496.0,22,093
18885.0,3590.0,22,043
431453.0,69402.0,22,051
35812.0,6815.0,22,011
121638.0,18867.0,22,015
16793.0,2885.0,22,037
43202.0,7851.0,22,095
148200.0,35652.0,22,073
128654.0,25882.0,22,079
82315.0,23007.0,22,097
123347.0,27460.0,22,105
86491.0,4786.0,55,089
67032.0,9454.0,55,097
157410.0,23215.0,55,105
20197.0,2511.0,55,119
19049.0,2420.0,55,001
14820.0,1693.0,55,007
44393.0,6192.0,55,081
72589.0,7715.0,55,141
15260.0,2347.0,55,003
4409.0,353.0,55,037
81124.0,8350.0,55,055
47968.0,3898.0,56,005
18400.0,1616.0,56,023
79013.0,8333.0,56,025
14095.0,1178.0,56,009
2170.0,296.0,56,027
44166.0,4868.0,56,037
39452.0,8158.0,47,177
121570.0,20810.0,47,179
31229.0,5962.0,47,183
15956.0,3614.0,47,005
12855.0,3050.0,47,007
39419.0,8821.0,47,013
13648.0,2208.0,47,015
8000.0,1672.0,47,083
84407.0,12413.0,47,119
42249.0,7706.0,48,373
7128.0,1124.0,48,391
52280.0,8244.0,48,467
37637.0,7014.0,48,055
12737.0,2086.0,48,487
5382.0,571.0,48,317
3590.0,630.0,48,383
8316.0,996.0,48,501
32549.0,6740.0,48,189
25352.0,5792.0,48,419
12212.0,2020.0,48,387
10143.0,1804.0,48,399
3893.0,358.0,48,435
110376.0,15267.0,48,451
89487.0,13166.0,48,469
40806.0,7228.0,48,481
117127.0,21682.0,48,485
695.0,18.0,48,033
9988.0,2161.0,48,315
56224.0,13879.0,48,323
121291.0,18877.0,48,181
10357.0,1649.0,48,297
27464.0,4916.0,48,363
12211.0,2936.0,48,255
18803.0,3038.0,48,123
13448.0,2424.0,48,059
29850.0,5736.0,48,067
119426.0,21785.0,48,183
9453.0,1561.0,48,313
282649.0,55027.0,48,303
110266.0,15160.0,48,257
38501.0,2363.0,48,259
6039.0,1330.0,48,153
6905.0,1322.0,48,017
17109.0,2329.0,48,051
348315.0,59095.0,48,355
10994.0,1174.0,48,379
3254.0,599.0,48,385
1185.0,184.0,48,431
5915.0,351.0,48,065
17956.0,2988.0,48,161
42195.0,5422.0,19,033
8929.0,950.0,19,073
16423.0,1328.0,19,083
8565.0,910.0,19,117
11568.0,675.0,19,119
51973.0,11227.0,22,101
10622.0,2551.0,22,123
21812.0,5438.0,22,111
9511.0,2391.0,22,021
5488.0,2671.0,22,035
229811.0,37976.0,22,055
31500.0,8807.0,22,039
44174.0,13916.0,22,061
43675.0,8784.0,22,087
39307.0,9693.0,22,119
24303.0,4933.0,22,121
29547.0,5465.0,22,047
8560.0,1953.0,22,081
25858.0,7441.0,22,067
371081.0,97252.0,22,071
111155.0,22457.0,22,109
193539.0,33266.0,22,019
14401.0,4367.0,22,027
37533.0,8671.0,22,009
22738.0,4186.0,22,007
22103.0,4182.0,22,077
58563.0,10150.0,22,113
95131.0,14646.0,22,057
18171.0,5794.0,22,029
13589.0,3134.0,22,059
6082.0,1228.0,30,073
151367.0,15767.0,30,111
110001.0,17671.0,30,063
40877.0,7173.0,30,081
7422.0,711.0,30,105
79802.0,11694.0,30,013
11231.0,1574.0,30,027
1061.0,71.0,30,033
4170.0,869.0,30,061
445.0,69.0,30,069
5293.0,555.0,30,077
11181.0,2493.0,30,089
1087.0,143.0,30,109
94445.0,12716.0,30,031
1933.0,295.0,30,059
10259.0,1108.0,30,009
8878.0,1508.0,30,001
93515.0,12875.0,30,029
4680.0,795.0,30,065
3413.0,542.0,31,083
12945.0,1218.0,31,185
45887.0,6252.0,31,019
10266.0,1227.0,31,037
2794.0,452.0,31,087
32115.0,2803.0,31,141
5133.0,418.0,31,143
11056.0,1544.0,31,013
2956.0,512.0,31,017
5176.0,870.0,31,161
288455.0,41105.0,31,109
4212.0,538.0,31,129
793.0,95.0,31,007
2449.0,269.0,31,063
37855.0,4411.0,48,071
321076.0,47165.0,48,027
414087.0,136809.0,48,061
18828.0,3235.0,48,117
818540.0,183925.0,48,141
6382.0,843.0,48,283
778.0,194.0,48,443
18487.0,2903.0,48,457
5529.0,951.0,48,483
8652.0,704.0,48,009
9102.0,1023.0,48,043
817554.0,267812.0,48,215
214838.0,36474.0,48,423
3753.0,851.0,48,105
4862.0,1000.0,48,207
31104.0,4646.0,48,227
4678.0,678.0,48,333
19062.0,3066.0,48,337
23157.0,3372.0,48,365
10269.0,2385.0,48,403
3034.0,413.0,48,421
6992.0,1639.0,48,437
86208.0,16281.0,48,231
12565.0,2422.0,48,063
5477.0,1096.0,48,195
145245.0,15190.0,48,187
10252.0,1575.0,48,077
4446.0,326.0,48,205
33872.0,6457.0,48,217
22421.0,4976.0,48,293
60066.0,14631.0,48,347
9752.0,1637.0,48,369
121069.0,11377.0,48,367
7139.0,1749.0,48,377
47054.0,9811.0,48,465
2248.0,535.0,48,109
150910.0,18777.0,48,135
4644.0,624.0,48,169
1253.0,66.0,48,173
23792.0,4819.0,48,185
882340.0,62651.0,48,085
84948.0,16688.0,48,005
1549.0,388.0,48,101
178216.0,28863.0,48,209
326930.0,34248.0,48,039
3205.0,481.0,48,129
47123.0,7208.0,48,013
14612.0,2572.0,48,353
2981.0,1131.0,48,229
11250.0,1873.0,48,475
64829.0,11499.0,48,203
2102.0,282.0,48,327
24440.0,2630.0,48,149
485385.0,35045.0,48,491
21616.0,3561.0,48,233
12478.0,2316.0,48,343
82650.0,12590.0,48,361
7626.0,1319.0,48,495
4389358.0,763456.0,48,201
44204.0,6346.0,48,053
25318.0,2725.0,48,171
289896.0,42672.0,12,033
173848.0,27175.0,12,053
1302724.0,213566.0,12,057
190091.0,22821.0,12,091
18580.0,2746.0,12,123
27759.0,3970.0,12,129
29697.0,6426.0,13,187
21248.0,5537.0,13,189
5731.0,1441.0,13,201
17739.0,2354.0,13,211
11329.0,1930.0,13,149
34807.0,2485.0,13,219
88450.0,26982.0,13,095
23673.0,4262.0,13,111
212389.0,25657.0,13,151
147112.0,26411.0,13,153
46753.0,12972.0,13,175
17083.0,2765.0,13,183
62777.0,14798.0,13,255
24920.0,4995.0,13,257
12583.0,3611.0,13,271
25758.0,5910.0,13,293
18925.0,4996.0,13,303
24770.0,5206.0,13,225
18881.0,3764.0,13,229
17482.0,2120.0,13,231
13701.0,3425.0,13,251
19108.0,5290.0,13,267
66549.0,12273.0,13,295
867945.0,112999.0,13,135
11757.0,2420.0,13,049
100959.0,14899.0,13,015
136800.0,20805.0,13,097
14844.0,3079.0,13,161
6732.0,2111.0,13,141
4552.0,1489.0,13,037
67495.0,14388.0,13,285
147779.0,41075.0,13,021
8526.0,2151.0,13,197
5089.0,1113.0,13,249
11265.0,2593.0,13,023
10221.0,2673.0,13,109
21496.0,5426.0,13,119
55227.0,5985.0,13,103
16894.0,3746.0,13,171
21923.0,6465.0,13,107
2095.0,538.0,13,239
13383.0,2685.0,13,159
10017.0,2827.0,13,173
61676.0,10443.0,13,179
20378.0,6085.0,13,205
8590.0,1639.0,13,253
8259.0,2504.0,13,289
40849.0,8229.0,13,233
531292.0,75422.0,31,055
7990.0,1439.0,31,147
10160.0,990.0,31,089
4731.0,739.0,31,065
13301.0,1586.0,31,151
6884.0,2168.0,31,173
19971.0,1834.0,31,177
5694.0,458.0,31,031
35607.0,4192.0,31,053
1878.0,218.0,31,069
4665.0,576.0,31,123
6577.0,713.0,31,127
675.0,65.0,31,171
20450.0,3273.0,31,043
6326.0,748.0,31,003
3940.0,387.0,31,029
6202.0,615.0,31,035
10603.0,1152.0,31,041
2997.0,392.0,31,061
8939.0,804.0,31,081
7217.0,846.0,31,095
7999.0,1023.0,31,101
542.0,54.0,31,115
2870.0,194.0,31,135
20659.0,1897.0,31,155
35615.0,4791.0,31,157
735.0,77.0,31,103
3648.0,377.0,31,105
34877.0,4200.0,31,111
6999.0,460.0,31,139
1274.0,140.0,31,165
6474.0,647.0,31,021
25095.0,1764.0,31,025
8868.0,1102.0,31,039
5695.0,675.0,31,051
1782.0,151.0,31,057
621.0,103.0,31,075
2415.0,211.0,31,077
59985.0,8894.0,31,079
1013.0,80.0,31,085
15555.0,1676.0,31,131
10476.0,1234.0,31,145
8483.0,881.0,31,027
7958.0,1272.0,31,045
4037.0,505.0,31,097
9948.0,996.0,31,033
23523.0,3585.0,31,047
1922.0,140.0,31,071
425.0,78.0,31,117
3510.0,436.0,31,125
5996.0,570.0,31,167
4166.0,533.0,31,175
23686.0,3851.0,32,001
47088.0,5148.0,32,005
4670.0,767.0,32,027
1725.0,186.0,32,011
16847.0,1997.0,32,013
8374.0,1068.0,32,033
51246.0,5401.0,32,007
2482113.0,461045.0,48,113
671.0,59.0,48,311
17986.0,2759.0,48,503
154394.0,18706.0,48,251
35310.0,6880.0,48,223
10515.0,1322.0,48,357
3658.0,536.0,48,275
234037.0,46681.0,48,309
2756.0,293.0,48,095
2015.0,156.0,48,137
17361.0,3054.0,48,133
2155.0,172.0,48,243
5194.0,1088.0,48,247
514604.0,56804.0,48,339
10741.0,2504.0,48,127
262159.0,84134.0,48,479
1841.0,177.0,48,011
7749.0,1256.0,48,069
29881.0,7110.0,48,273
38050.0,5726.0,48,097
5897.0,1177.0,48,107
3803.0,752.0,48,151
10908.0,2675.0,48,131
10766.0,1045.0,48,031
34580.0,5650.0,48,241
236737.0,47369.0,48,245
3194.0,654.0,48,271
1624.0,215.0,48,359
13308.0,2763.0,48,279
3455.0,358.0,48,295
8057.0,1484.0,48,307
4043.0,604.0,48,319
2063.0,391.0,48,125
16250.0,2402.0,48,287
1921817.0,275899.0,48,439
44321.0,7561.0,48,001
158079.0,17458.0,48,139
14368.0,1863.0,48,239
48843.0,8158.0,48,265
23879.0,3692.0,48,331
13245.0,2825.0,48,093
15439.0,3756.0,48,145
6788.0,2358.0,48,047
28783.0,4163.0,48,015
558.0,127.0,48,261
20409.0,2854.0,48,089
65904.0,9397.0,48,409
125963.0,13245.0,48,381
5170.0,930.0,48,411
3171.0,417.0,48,413
11858.0,4248.0,48,507
21614.0,3914.0,48,057
1284.0,89.0,48,155
7367.0,1246.0,48,175
7949.0,1174.0,48,193
6405.0,654.0,48,335
32039.0,6654.0,48,449
19195.0,1995.0,48,285
11566.0,1581.0,48,445
60902.0,7599.0,48,497
36289.0,7877.0,48,321
8136.0,2310.0,13,269
44017.0,9377.0,13,275
26796.0,7117.0,13,279
8234.0,1879.0,13,209
14586.0,2612.0,13,221
86594.0,14863.0,13,247
27616.0,5684.0,13,305
5046.0,1383.0,13,309
42091.0,12503.0,13,009
21400.0,2235.0,31,067
6441.0,443.0,31,099
34024.0,5071.0,31,119
8959.0,740.0,31,137
8170.0,990.0,31,179
8284.0,1036.0,31,107
7526.0,753.0,31,121
2657.0,538.0,31,133
805.0,41.0,31,183
5853.0,757.0,32,015
1061.0,126.0,32,009
4438.0,941.0,32,021
4681.0,595.0,32,017
434524.0,65024.0,32,031
52450.0,8744.0,32,510
141209.0,12150.0,33,013
59367.0,6124.0,33,001
117181.0,11875.0,33,017
621159.0,47318.0,34,025
143341.0,8358.0,34,037
773466.0,132940.0,34,013
287071.0,23257.0,34,015
498951.0,83738.0,34,031
919364.0,69119.0,34,003
105307.0,8334.0,34,041
438059.0,28440.0,34,005
24252.0,7153.0,35,029
32756.0,7168.0,35,055
12223.0,2620.0,35,007
565.0,81.0,35,021
8498.0,1638.0,35,037
10845.0,3510.0,28,103
26436.0,4158.0,28,137
34089.0,7630.0,28,107
12188.0,2630.0,28,161
27943.0,7844.0,28,029
236440.0,60356.0,28,049
27669.0,5277.0,28,145
21675.0,5103.0,28,139
72722.0,19870.0,28,035
47090.0,11902.0,28,071
58240.0,12783.0,28,087
8174.0,2913.0,28,157
11554.0,4005.0,28,065
27933.0,7412.0,28,123
23705.0,8180.0,28,163
35875.0,6891.0,05,063
9246.0,2158.0,05,079
21428.0,4071.0,05,083
17829.0,2318.0,05,053
48771.0,11991.0,05,035
17448.0,3684.0,05,047
115514.0,18590.0,05,045
10813.0,1997.0,05,109
66502.0,16959.0,05,069
16213.0,3220.0,05,089
8923.0,1677.0,05,097
10558.0,2204.0,05,127
7836.0,1619.0,05,129
125084.0,27745.0,05,131
61197.0,11491.0,05,033
242200.0,27562.0,05,007
10517.0,3252.0,05,017
31364.0,5347.0,05,059
25345.0,5418.0,05,071
8142.0,2447.0,05,077
15601.0,2823.0,05,087
11948.0,2769.0,05,049
13277.0,2605.0,05,061
43312.0,11057.0,05,093
8170.0,1617.0,05,117
39676.0,8220.0,05,139
25183.0,3901.0,05,023
8335.0,1671.0,05,025
21926.0,5861.0,05,057
16680.0,3711.0,05,135
212185.0,40272.0,05,143
20749.0,4131.0,05,003
98732.0,18682.0,05,031
42622.0,7346.0,32,023
3925.0,284.0,32,029
2043746.0,307146.0,32,003
51607.0,7876.0,32,019
71547.0,7813.0,33,005
82517.0,9687.0,33,009
297748.0,15240.0,33,015
42310.0,3812.0,33,019
396442.0,34231.0,33,011
30279.0,4042.0,33,007
46837.0,4716.0,33,003
353429.0,39606.0,34,021
142976.0,26448.0,34,011
328149.0,16924.0,34,035
578805.0,64770.0,34,029
268322.0,41469.0,34,001
803009.0,71749.0,34,023
63143.0,8692.0,34,033
93114.0,9695.0,34,009
504177.0,66882.0,34,007
543614.0,58464.0,34,039
661503.0,115156.0,34,017
121386.0,5499.0,34,019
490713.0,22483.0,34,027
4421.0,1075.0,35,023
73732.0,28089.0,35,031
137047.0,19739.0,35,043
28270.0,6086.0,35,017
49331.0,10676.0,35,009
55663.0,7638.0,35,015
4598.0,1036.0,35,033
120846.0,24871.0,35,045
8300.0,1882.0,28,009
7711.0,1442.0,28,037
24260.0,8541.0,28,027
16487.0,3641.0,28,061
66887.0,15859.0,28,067
14396.0,3724.0,28,147
35544.0,7308.0,28,095
30568.0,5517.0,28,115
17879.0,8046.0,28,051
12580.0,3519.0,28,005
100222.0,12720.0,28,089
14394.0,3791.0,28,013
25018.0,6840.0,28,091
19215.0,3581.0,28,141
20209.0,5144.0,28,153
10605.0,1914.0,28,041
34181.0,6230.0,28,093
7414.0,2799.0,28,119
53565.0,10886.0,28,109
22189.0,6013.0,28,079
28947.0,6463.0,28,099
142045.0,13568.0,28,121
48233.0,16831.0,28,151
12581.0,2736.0,28,077
12077.0,2375.0,28,111
17024.0,4623.0,28,017
13709.0,1334.0,48,371
87227.0,5380.0,48,397
129137.0,22653.0,48,441
1492.0,199.0,48,447
50218.0,12072.0,48,471
41771.0,5556.0,48,499
24230.0,4124.0,48,007
2906.0,569.0,48,079
3097.0,534.0,48,081
61471.0,8697.0,48,099
4104.0,484.0,48,211
21930.0,3908.0,48,341
114870.0,25187.0,48,375
8312.0,2213.0,48,405
3298.0,609.0,48,417
62284.0,23445.0,48,427
3413.0,695.0,48,461
36019.0,6390.0,48,049
3098.0,889.0,48,191
10454.0,1759.0,48,159
15645.0,3333.0,48,163
20097.0,2751.0,48,281
26176.0,3831.0,50,019
6935.0,519.0,50,013
150808.0,17335.0,50,007
24546.0,3148.0,50,015
48128.0,4147.0,50,011
29756.0,3686.0,50,005
42081.0,5906.0,50,025
35066.0,4692.0,50,003
34119.0,2955.0,50,001
6154.0,912.0,50,009
56694.0,6487.0,50,023
12463.0,1288.0,49,027
61353.0,4429.0,49,045
149875.0,22151.0,49,053
7131.0,642.0,49,025
38837.0,3084.0,49,043
9272.0,1579.0,49,019
1822.0,304.0,49,031
2274.0,359.0,49,033
27602.0,2441.0,49,051
6353.0,743.0,49,001
51064.0,5250.0,49,003
47072.0,10107.0,49,021
25489.0,4265.0,49,039
20494.0,2973.0,49,041
238106.0,29410.0,49,057
15129.0,4171.0,49,037
1078703.0,122608.0,49,035
629.0,30.0,49,009
2676.0,366.0,49,055
20175.0,3128.0,49,007
10621.0,434.0,49,029
115678.0,17367.0,49,005
10337.0,1470.0,49,023
70963.0,5595.0,51,095
27668.0,4710.0,51,167
30875.0,5477.0,51,173
43056.0,11153.0,51,540
3919.0,606.0,48,197
1651.0,239.0,48,045
71756.0,12448.0,48,291
73.0,12.0,48,301
16331.0,2460.0,48,395
48269.0,7945.0,48,401
14215.0,2206.0,48,455
20661.0,3409.0,48,019
5880.0,1342.0,48,075
122973.0,11356.0,48,091
19660.0,4801.0,48,225
47286.0,9418.0,48,349
15552.0,1261.0,48,415
1172.0,221.0,48,433
75916.0,10350.0,48,021
24924.0,5121.0,48,025
4692.0,550.0,48,103
57954.0,7122.0,50,021
28293.0,3477.0,50,017
54828.0,5456.0,50,027
550083.0,69019.0,49,049
19682.0,2381.0,49,013
35817.0,3406.0,49,047
327442.0,23498.0,49,011
10494.0,1258.0,49,015
4792.0,647.0,49,017
35632.0,3901.0,51,093
8274.0,1383.0,51,620
3549.0,653.0,51,678
51559.0,9776.0,51,089
16085.0,1953.0,51,101
34140.0,4086.0,51,109
18592.0,3355.0,51,147
76593.0,8888.0,51,165
6731.0,804.0,51,181
14063.0,1587.0,51,043
29943.0,5328.0,51,117
70854.0,6550.0,51,015
20754.0,1033.0,51,075
12946.0,1510.0,51,113
91359.0,7270.0,51,161
14537.0,3184.0,51,025
11745.0,2568.0,51,131
22199.0,3274.0,51,163
3921.0,1040.0,51,720
17425.0,2241.0,51,570
5728.0,555.0,51,021
9982.0,1023.0,19,189
8801.0,797.0,19,147
11705.0,1174.0,19,165
12414.0,1998.0,19,007
18469.0,2508.0,19,087
16014.0,1575.0,19,095
34808.0,3227.0,19,099
14669.0,2193.0,19,145
18418.0,1472.0,19,191
16848.0,1687.0,19,157
90729.0,10668.0,19,155
39709.0,4267.0,19,127
17456.0,1841.0,19,043
25765.0,2659.0,19,015
22987.0,1677.0,19,017
19391.0,2575.0,19,021
9172.0,1063.0,19,089
9012.0,1223.0,19,063
10561.0,1116.0,19,077
10807.0,1026.0,19,081
15431.0,1054.0,19,121
31538.0,3108.0,19,125
12649.0,1625.0,19,197
13155.0,1985.0,19,029
16945.0,3681.0,19,047
19632.0,2581.0,19,065
14020.0,1474.0,19,085
14616.0,1203.0,19,129
8799.0,1273.0,19,133
6044.0,631.0,19,143
34215.0,5362.0,19,187
85202.0,19039.0,19,169
127148.0,19605.0,19,013
12128.0,722.0,19,075
19126.0,2034.0,19,105
10521.0,970.0,19,131
10153.0,1529.0,19,137
9811.0,997.0,19,161
21677.0,3010.0,19,123
20703.0,1905.0,19,019
47000.0,6405.0,19,045
7454.0,1552.0,19,053
16075.0,2504.0,19,101
13639.0,1388.0,19,005
212566.0,19912.0,19,113
77546.0,4424.0,19,049
13812.0,1278.0,19,141
2085.0,153.0,20,187
4184.0,591.0,20,119
32790.0,6225.0,20,125
9333.0,1226.0,20,151
2518.0,204.0,20,153
7751.0,1171.0,20,003
5423.0,460.0,20,053
36013.0,4482.0,20,061
33735.0,5871.0,20,057
6937.0,1830.0,05,073
10125.0,1804.0,05,105
23685.0,5238.0,05,111
16979.0,3804.0,05,133
5057.0,969.0,05,013
10973.0,3163.0,05,011
16240.0,3840.0,05,075
20116.0,5069.0,05,113
20823.0,4482.0,05,029
7916.0,1713.0,05,101
12295.0,2384.0,05,081
70527.0,8535.0,05,085
42383.0,8749.0,05,091
23389.0,5761.0,05,123
74752.0,13201.0,05,145
258684.0,62661.0,06,047
17457.0,2849.0,06,043
72585.0,15080.0,06,115
1098165.0,111922.0,06,013
21974.0,3558.0,06,035
524616.0,95739.0,06,099
491031.0,55095.0,06,097
62205.0,13363.0,06,103
13936.0,1222.0,06,051
57696.0,6224.0,06,069
1458871.0,260877.0,06,067
181369.0,17839.0,06,017
411820.0,66289.0,06,053
2902.0,329.0,06,091
33599.0,4050.0,23,015
38117.0,6097.0,23,027
146252.0,23793.0,23,019
16712.0,3448.0,23,021
104025.0,15370.0,23,001
67386.0,11929.0,23,003
30903.0,5561.0,23,029
280499.0,31192.0,23,005
38517.0,4577.0,23,013
34853.0,3718.0,23,023
197178.0,18486.0,23,031
117239.0,17110.0,23,011
29005.0,4089.0,23,007
50530.0,9118.0,23,025
53084.0,6420.0,23,009
50731.0,5162.0,24,047
597753.0,137964.0,24,510
19254.0,4826.0,24,039
37244.0,4064.0,24,041
247472.0,19012.0,24,025
306508.0,15109.0,24,027
877560.0,84744.0,24,033
805098.0,74876.0,24,005
238673.0,16995.0,24,021
28973.0,3666.0,24,023
18284.0,2193.0,24,029
164064.0,9383.0,24,013
48190.0,3139.0,24,035
152062.0,11637.0,24,017
140705.0,18166.0,24,043
10123.0,1759.0,28,015
22826.0,4096.0,28,039
21108.0,5090.0,28,043
7083.0,2812.0,28,063
20971.0,4895.0,28,101
24205.0,5485.0,28,117
4563.0,1435.0,28,125
